timestamp,T70721A,T70721B,T70721C,T70722A,T70722B,T70722C,T70724A,T70724B,T70724C,T70725A,T70725B,T70725C,T70730A,T70730B,T70730C,T70735A,T70735B,T70735C,T70737A,T70737B,T70737C,T70738A,T70738B,T70738C,T70743A,T70743B,T70743C,T70744A,T70744B,T70744C,T70745A,T70745B,T70745C,T70747A,T70747B,T70747C,T76995A,T76995B,T76995C,T77125A,T77125B,T77125C,T78256A,T78256B,T78256C,T78258A,T78258B,T78258C,T78259A,T78259B,T78259C,T78262A,T78262B,T78262C,T78264A,T78264B,T78264C,T78269A,T78269B,T78269C,T78270A,T78270B,T78270C,T78271A,T78271B,T78271C,T78273A,T78273B,T78273C,T78274A,T78274B,T78274C,T78279A,T78279B,T78279C,T78280A,T78280B,T78280C,T70731A,T70731B,T70731C,T36870A,T36870B,T70736A,T70736B,T70736C
lundi 8 juillet 2019,1.579476261,5.867495035,0.543122824,4.697056572,8.769878592,15.11394955,11.2309368,9.234318852,13.34073658,14.68076887,21.39032897,14.56079912,31.20576101,19.72025111,10.78763842,9.89683152,13.77598991,17.16584825,10.06380623,10.61480838,5.639636965,18.53195118,6.90862827,9.730453522,0.382844071,8.823662837,6.030497849,59.1341515,14.95609439,9.79423367,9.430239716,16.16840979,8.877693555,3.361690298,1.241361471,45.40820519,10.275641,3.413542519,7.853923324,6.549405837,4.080665266,51.78398519,18.11382426,35.01903767,22.33928847,24.92011149,27.0805836,24.42114171,10.38882572,7.109046949,5.140091831,24.397334,13.8690729,14.16977608,1.897789685,3.140019504,5.040322911,24.3804401,17.86179917,5.468112553,8.906021013,8.309794152,12.37154873,31.67739184,21.69342022,49.24699723,6.469802228,16.9540035,30.21042541,44.18996146,5.178788426,16.86089212,2.011124035,1.099773547,1.25914145,1.350205624,6.217354076,14.65844889,4.646868792,18.96669003,15.23389124,3.680730611,1.328331875,8.527800678,22.74714636,24.44167013
lundi 15 juillet 2019,1.331936933,6.192151396,0.521898756,3.524796177,11.27688105,13.88135244,11.59154181,8.415812163,12.56123763,16.15103206,22.69736349,18.46996066,29.39846273,18.07177298,11.85801072,9.868014628,14.45089735,18.50313457,8.599164731,9.560697679,6.997175494,19.3620387,6.668374745,10.42178311,0.449020059,8.620436971,5.831981049,45.75845279,17.59755105,9.331544505,9.701555562,17.61294602,6.690953096,4.045433471,1.384050351,45.30210437,9.786794163,3.733729993,9.976983417,6.661389131,3.983732893,58.18714698,17.48334927,37.00041052,20.99576692,10.74782048,26.83795587,25.17418615,17.25558473,7.403436255,4.183303796,26.00797848,12.01577976,16.72491998,1.97898414,3.181193349,6.941883497,20.32429435,19.78465948,5.477797288,9.061291066,6.554779861,12.54780771,32.68830492,22.16184634,41.90153687,5.047095793,15.08713961,30.44443528,32.83870166,4.826699075,10.91287981,1.75615846,1.197948762,1.38560419,1.686995944,7.455514411,16.59210686,4.547022981,19.5800372,17.95252938,3.655266499,1.711087562,11.94143169,14.93376048,23.48015227
lundi 22 juillet 2019,1.291235732,5.823784175,0.514304775,3.076804969,11.01851286,15.95757936,14.33427484,7.940968091,10.90470697,15.0463731,21.20752501,20.96075783,29.09223771,16.97613287,11.70856066,9.456123313,15.02522262,14.06657342,10.75663027,9.452488929,5.594349066,15.12755263,5.996924578,12.46202989,0.413269092,8.649385053,5.470125387,49.42778454,18.81007372,12.24422057,10.36628758,14.18350738,8.721927305,3.995860011,2.215946552,22.72976574,11.9143624,5.047172765,8.316567573,5.755466719,4.861565459,62.8616342,18.93332093,38.02344027,24.48198489,10.09765538,25.78892697,24.73237706,16.53613699,11.0079062,6.157305395,24.98408099,11.10129667,20.22173419,2.447475271,4.67011611,8.387372005,20.40807498,20.04560231,5.477802827,9.435579844,7.333440771,13.85369328,31.75898442,21.47432569,40.5898668,5.207278202,14.90905382,30.5001113,33.4824358,4.304898071,9.25504942,1.73249326,1.151070414,3.012283117,1.423458435,7.269334571,14.67858575,4.048801561,20.0518301,18.92219161,4.351421743,4.667857044,8.205440638,16.23447198,22.15070222
lundi 29 juillet 2019,1.201585046,6.856556769,0.504932527,6.289824994,10.19664075,19.0635861,11.47440135,8.168583316,13.00805132,13.4874101,19.70006524,17.88291195,24.04788217,18.07046649,12.65101646,9.258571609,16.22933909,13.09315995,9.769443903,10.27856502,5.486966852,15.22550945,4.889868406,16.02027015,0.541083869,8.91565178,4.49000194,52.70832106,18.33961549,13.37373869,10.38788703,14.55917634,8.531583467,3.758595744,1.835362562,35.48375685,13.46512903,3.97508289,7.691237224,5.91142377,5.577204386,61.51788908,18.81568785,37.8754261,21.5002538,11.21591755,26.11034197,24.31200232,15.09616352,12.72797078,5.775259502,25.29416354,12.60938334,14.55527128,1.799341757,3.883205289,5.134337685,18.93702906,18.36663193,5.551244903,9.487086264,7.822124824,11.71634756,31.22343331,23.09795263,38.52961874,5.597920443,13.52217304,31.48677239,34.53447858,4.951955976,9.558051213,1.86576627,0.936104008,2.030727895,1.163309325,6.172672357,14.37790746,5.086246694,21.55923858,22.51679943,3.279747581,3.624617339,6.69924675,15.21123201,21.99110176
lundi 5 août 2019,1.284625681,6.051467812,0.443328156,4.172848754,10.60274144,17.85317368,8.007061213,8.448139901,11.10482792,12.20167221,18.73074532,13.38368687,22.74832634,18.73740055,14.00129346,10.3133832,16.05848485,13.69279748,9.50778949,11.88949655,7.363211058,17.27245603,4.79481367,15.46478333,0.661639116,8.295033334,4.391636148,53.47372549,17.48957445,17.60027167,11.24601034,13.31898574,7.808539635,3.014005417,2.100723597,45.31736585,12.51595188,3.963661014,8.746779636,6.1569596,15.21793605,72.6001472,16.17290308,36.14742377,20.3639611,12.47198266,29.28788491,25.25587926,13.88340595,9.930271098,4.465100304,23.74850022,13.272192,18.00070198,2.151730507,3.980264458,6.258508844,21.3935617,18.89563563,5.403730947,10.6875859,8.064457978,8.630263911,28.2698048,20.42383687,42.00881416,4.835185455,13.47094978,31.85464053,41.74215249,5.592420481,9.92170439,1.526552838,0.947980587,1.86219906,0.876469158,6.470181899,12.67478106,6.722104685,22.8970434,22.12290788,2.862377472,2.632540591,7.145284603,15.8342576,24.98729277
lundi 12 août 2019,0.972941496,6.221969593,0.417112967,3.810898449,9.466929305,16.80054663,16.33439961,8.892232962,13.46482696,13.94547069,21.43443967,12.73080692,23.25480541,20.23761719,13.54121008,10.46579016,14.42357496,16.47500086,10.24407911,10.41697799,4.855270082,20.75739372,3.810437351,15.50427634,0.72627942,8.130550654,6.677906705,54.26831177,23.30903822,20.4452502,13.46639095,18.06709805,8.787019635,3.9958758,1.579401739,41.8759334,15.5854773,3.829494289,13.16115619,7.737914121,18.41283114,81.7360561,17.60592445,39.69250665,21.68921488,14.30603728,32.61077079,25.64544318,15.57253978,11.02905595,3.870574799,25.17547898,14.74648026,14.60156074,2.132634252,3.747455469,4.759394691,20.04701241,18.39464294,6.926401861,9.592043733,9.685183523,9.837756737,30.86840803,20.01667832,52.5143133,6.154766835,13.0627353,34.35597215,45.80437467,8.05959391,10.57832881,2.273273818,1.072253322,1.374943331,0.749295342,5.492222458,12.26426318,6.359212892,25.28907225,24.49302762,2.779116342,2.926071425,7.195615979,18.14188777,27.02791839
lundi 19 août 2019,0.997022445,4.884055815,0.383104275,3.450297297,10.63276812,13.06139975,12.57736739,7.945137813,8.800852723,12.87811672,18.81382521,12.64830041,25.03183066,17.61550747,11.41486839,9.128790967,12.0710368,12.54243434,7.200967801,10.37920208,3.550782166,18.18207596,3.634823964,13.21204723,0.437986571,8.498818205,6.235510026,45.11543666,19.81916005,12.68537251,9.669293948,16.22780658,6.301358081,3.154580265,1.874540147,28.87798806,13.51606649,3.289052125,7.488855547,4.519152906,9.228102979,60.94338623,15.48426347,32.77542996,19.8772202,10.05479981,29.22922424,26.28278186,14.27153093,12.77996565,4.068246871,20.76781576,11.6754246,17.39567267,1.364597442,3.783946904,4.018572907,17.30362924,18.45619614,4.936690504,8.873925658,7.439686311,9.306046189,24.75477642,17.07113266,37.7622763,4.571474996,12.59847844,28.5386148,31.47310364,5.055264321,9.706306393,2.064112323,0.980679776,1.273953223,0.661980884,6.159391075,11.21247884,3.470986195,18.42978632,18.97449857,3.78775617,1.552871858,5.204522669,13.7726729,23.5114571
lundi 26 août 2019,1.081658076,6.196526981,0.506761411,4.20989298,10.60027553,15.35155378,14.02014283,8.806446464,10.57335761,15.62092511,23.13099881,18.91785311,30.30880209,18.12731151,13.45009846,12.13327639,15.11382261,18.48507866,10.56245908,11.45239606,6.079851591,19.94541844,4.300321138,14.18634719,0.452186105,9.354119188,6.124223268,46.09761202,20.23287166,9.286803826,10.62394407,27.44169388,8.434562387,4.081019157,1.675966543,43.49722929,16.57687154,3.124958429,8.070802114,4.938024884,4.597545004,55.84028315,14.53301031,32.8048144,17.94138403,10.75124081,41.62776112,25.28370229,17.17028441,12.25838773,5.381402074,23.13960046,14.33282987,25.01299678,2.91429974,4.216540653,3.735648129,20.98495001,20.67869842,6.981069774,10.2149236,8.720329949,15.86059564,31.55305723,24.56595752,43.38876804,4.518823602,16.80328506,31.30177604,35.99302754,4.901347747,9.679448667,1.997841,1.125383174,1.2903581,1.748324553,6.862695889,11.67738146,4.501318753,20.25416807,20.20501729,3.59239413,1.981504454,6.923869724,16.62446015,26.16602432
lundi 2 septembre 2019,1.327490785,6.173421687,0.528457103,2.53128271,13.43186377,15.43951183,11.6831033,9.738141894,10.81878492,15.50126747,25.710807,16.98485288,26.70817968,18.36856122,14.30611418,14.62142062,15.14435439,14.86693689,11.59948427,14.2179802,8.47364251,25.67095768,6.49471155,17.93772814,0.42160441,9.503134466,5.67856318,52.10354105,24.11813642,11.25152217,15.0029702,16.7761816,7.24915664,2.828380532,1.712120351,43.64861449,15.1056833,1.8271871,9.414966155,4.463742434,3.594919785,36.61684386,11.90742753,22.29718948,13.2463256,10.50841795,45.77149704,26.71844294,17.50438342,14.35751504,5.531366996,24.76075166,17.2445372,27.5985678,1.7842684,3.355404254,4.309018386,22.42436272,18.65162264,9.379320562,13.12507026,9.780673638,14.81953964,40.78908812,27.74921367,42.03911049,4.870984963,21.08862253,40.84641041,29.11656237,4.580033893,8.601644961,3.084711282,1.511966641,2.331790695,1.209532644,6.250532562,11.32664871,5.432425696,12.4007223,15.86516659,3.324959934,1.731115343,12.57137309,15.00009699,25.5227826
lundi 9 septembre 2019,1.287688296,5.312362732,0.438528724,2.064001645,9.753286076,12.2991071,11.80747975,10.29052655,11.09178591,13.26075554,22.40303765,14.50122825,28.5488735,22.68741686,13.6884454,14.43344944,13.29425966,15.55126701,10.37735135,10.85551209,10.25701161,31.34680149,6.390289387,17.53793922,0.52229806,8.117219967,5.812833142,45.21980771,23.20968326,10.46834027,8.71020947,15.88239708,6.93595593,2.885249854,1.546866372,35.31562153,13.65450411,2.45404919,8.694453558,4.791867623,3.22039333,33.64322157,8.296550746,10.09183953,6.397228251,11.47496972,49.85305723,28.0137646,14.58783851,14.10501973,6.518959131,25.37038763,18.10441762,30.83070355,1.601585904,2.199487517,2.821452946,21.91102902,17.54562994,7.054602681,12.35704211,8.04148907,14.17163697,33.80973455,22.28787368,55.98576926,6.743509044,21.1185363,37.75680271,27.09643986,4.859875959,9.566155686,3.530714427,2.416740857,1.814095218,1.545110161,6.361890603,10.39033828,4.445185654,12.22858556,16.6833596,2.421000251,1.796708347,11.37627891,14.72712105,21.66727919
lundi 16 septembre 2019,1.028158,5.518304888,0.432051294,2.270953712,9.683440209,13.76421947,11.54392927,9.921625497,10.00948874,11.30861843,20.92840179,13.89362745,24.04216867,19.94230885,12.91817109,12.69664084,13.86517584,18.00956113,8.724902995,11.59827481,9.025026619,23.42867257,7.33043173,17.06682752,0.813915769,8.124822724,5.174362993,46.22753498,21.50669156,8.564137377,9.257516978,15.9792683,5.515644326,3.167991065,1.073979983,32.0144833,11.28196041,2.055808561,8.003570922,4.242492213,3.195872976,26.93759076,12.04889651,22.12340425,12.84167827,10.82148427,40.81681848,23.41326814,16.23764006,11.5559633,5.016095569,23.46317989,15.32896191,24.7008289,1.103796145,1.528750978,2.21962692,21.56128438,16.743798,6.505556255,11.90248762,8.507629359,11.64250571,38.08661004,21.80825022,54.9773477,5.062290281,16.68657078,35.83974186,25.26120251,4.148881328,10.28062387,2.954151976,1.527351129,1.034408515,1.455445308,5.829389201,7.95538331,3.206520152,10.82415789,15.47828813,2.782808225,1.212028965,7.819385587,12.46371018,22.37759879
lundi 23 septembre 2019,1.238473133,6.667770148,0.497009134,4.671775902,11.09324428,16.66178525,17.97084434,12.6516417,10.51313786,14.00058249,24.64744647,18.06458179,30.08074125,21.25677573,15.59459945,10.33042377,12.55722248,21.70949498,9.870808646,16.43641367,6.76576141,17.37437941,8.077109143,16.01134631,0.882980106,9.383200526,6.169779995,78.66879891,25.1761054,10.620003,10.44691737,17.09153267,8.437524622,3.508772388,1.334725873,30.24814939,15.67946683,2.642517942,9.517644707,4.909404184,4.897868338,25.69783603,16.42790694,38.68488589,23.06222439,11.45817872,43.631404,23.64616435,20.6833794,15.21394238,6.250544822,24.50778909,16.72609559,28.61464809,1.123513301,1.960790789,3.911920334,25.65303838,19.23592982,7.292272882,10.96159652,9.616564881,12.46762259,40.9241059,27.01200117,52.16154422,5.577163736,19.81279053,39.38791709,29.77738025,4.80014504,11.4819082,2.607970005,1.334046534,2.079184234,1.181239491,7.36516748,9.615306972,4.674285708,12.29910627,13.67768567,3.818142998,2.097108329,7.480960377,15.10720282,22.44562412
lundi 30 septembre 2019,1.45404318,6.037358716,0.512693362,3.49710913,10.96895657,16.36877993,23.53346662,12.56229403,9.477930736,14.46944706,24.79677103,18.05416491,33.86867419,24.87895295,14.13746254,10.97968029,11.8092378,19.32828897,10.82079814,13.1488922,6.64888461,20.21174038,8.27794693,17.19193895,1.157783568,8.941415589,6.106717903,53.81814442,24.66621738,12.08226683,10.32365048,16.21620172,6.970393238,3.151126578,1.419519089,25.5994582,12.49116008,2.213369029,10.87878344,7.114701773,3.796617765,22.40487471,17.28366672,39.48034678,22.13465751,10.31579233,42.76986374,18.94784437,17.34160662,15.33281401,6.757850772,25.6593313,17.27966417,32.69442105,1.360853424,1.78957533,3.369579092,24.64487922,20.49589226,8.4464132,12.3180001,7.863931248,13.15934975,40.85459998,25.62202128,54.75327544,8.851009639,19.86796147,41.16620371,31.4888753,5.203114644,13.90927688,3.665534745,1.227497111,1.299500443,0.897533372,5.84047487,8.158171692,4.589914959,10.45501017,13.41118942,3.67345041,1.525140731,7.909769919,12.58673717,20.62711772
lundi 7 octobre 2019,1.719299245,6.650501373,0.480790519,3.624532436,12.55326714,14.40008365,29.18815265,12.14047873,12.68370785,13.39916415,25.0917879,18.62671164,30.70847229,23.27039192,14.52928526,12.1320724,14.54116018,19.38976123,12.50256626,13.00788208,7.770585849,16.87393346,7.032122843,16.72583584,2.341272885,9.044317485,5.495913252,48.46055494,23.36245386,15.25594301,10.436966,15.81604012,5.907497038,3.077278888,1.287142788,32.12506033,14.36902897,2.051464659,11.63526818,6.531859485,3.830944087,23.62379601,17.48112628,38.46472652,26.28080809,12.72407953,45.94371562,19.10707968,18.7196307,14.01477809,6.694584789,24.74925673,20.61240298,27.67807193,1.40534698,1.856987742,6.578048832,25.55846787,20.55913328,9.529454375,12.00161809,9.084674699,12.94294216,36.72054442,28.12559151,56.16084921,6.528636239,19.21319988,42.03463533,31.3980153,4.976682485,10.05344005,2.943932541,1.590939487,1.795025012,1.002044598,5.908710769,7.415923026,4.611945996,11.76718141,13.13986235,3.225384134,1.654275032,6.454792881,13.06586696,20.06338475
lundi 14 octobre 2019,1.344929251,5.43539344,0.465355712,2.8012868,11.00926492,12.96539885,23.58632115,11.65527186,9.792122896,14.38638475,20.8163456,15.36024413,29.52968151,20.54441882,13.04962655,12.2932692,13.16580766,16.34664106,9.944024844,13.50144048,5.697308551,18.5256297,7.900694921,13.98658571,0.707703764,8.248682451,6.016572207,46.83358537,20.30281964,12.53069628,11.2272601,12.86731579,4.919730231,3.071679146,1.306109578,36.18703604,12.6093222,3.625360796,10.82404759,5.49672762,3.314531627,21.57912243,15.59884354,38.23736472,25.09517547,8.258740893,43.71276438,17.45298631,14.67438281,13.24133962,6.206736993,20.93613312,16.56540182,27.05011765,1.858529777,2.101988863,5.269999069,22.88363005,20.38964821,6.969179301,12.73555854,6.575077777,11.08801188,37.31943474,25.77523902,48.35224922,5.104754758,18.31947526,34.64678786,33.22177114,4.312694454,11.3776748,2.698835104,1.251673884,1.326050445,0.951898442,5.399446617,8.601957916,3.941627634,10.15885139,14.14712587,4.664625915,1.424782444,4.736115127,9.435295731,20.44879011
lundi 21 octobre 2019,1.756942933,7.011280723,0.506185307,3.850247861,13.11940365,15.32560321,20.66781599,9.348028234,10.28142226,13.44586341,23.32275512,22.5503125,38.16666183,24.53792655,14.71834485,15.12341004,12.37972669,17.54353845,11.32295756,10.8821674,5.66696508,20.31418142,4.676127885,13.92933573,1.182218518,10.29652089,6.448953094,56.40087069,19.69662304,14.2467554,13.67326497,18.40901524,5.150174709,3.212808995,1.590728221,37.10046008,12.21924567,2.142430927,9.689969586,7.823615179,4.308261862,25.75203946,17.98359738,36.8942088,28.07551833,9.009893036,44.49599809,19.88065531,16.0854546,16.57153628,7.326058071,22.78581928,16.43597326,23.65183993,1.413899559,4.924121794,4.162781889,22.43972883,21.31363634,6.913432335,11.98355052,7.718998653,12.67074418,37.4822954,25.60274542,49.2829579,5.353191336,20.7988943,35.17894024,29.9043769,3.965832865,10.82881365,2.226964936,1.371726251,1.342088315,1.24071955,7.28397142,9.998728194,4.836436806,12.97903918,13.96550607,5.081249076,1.302839737,7.216764821,13.09684423,21.25149264
lundi 28 octobre 2019,1.49743368,7.324891221,0.516413089,3.627204221,10.20285993,18.08427294,23.37944004,8.309401285,11.30544992,14.45714649,25.88809488,20.94850573,29.42803313,21.53415123,12.89651419,14.94065468,10.40717096,15.79239006,12.88708605,12.3949796,6.70431642,21.05688903,3.677990259,13.9362081,2.376923713,9.982429652,6.178028195,69.97719212,18.09935255,7.708825745,13.16369086,14.8888368,5.63979927,3.364121878,1.42009621,39.24435191,13.05927473,3.072242341,9.623011995,6.339866354,5.863777837,28.87952427,18.45374575,40.53070752,25.29595185,9.835530831,28.13808037,21.48955052,19.67329875,12.53765756,5.868401226,22.36067966,18.74200595,19.17775514,1.128403822,1.771767407,2.621000624,25.09342256,21.87273166,6.279470012,13.36612472,9.613264594,14.86125956,30.44109193,23.24327933,48.82986493,3.752214302,17.96364815,30.40480707,29.19095304,3.840159972,7.803808988,1.596730125,1.295910954,1.10280588,0.88973667,6.809679361,6.310778605,4.148090544,13.84580156,12.57302662,3.904517516,1.321369391,5.231547748,11.19809356,23.30413791
